CaseID,Opened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Street,Supervisor District,Neighborhood,Police District,Latitude,Longitude,Point,Source,Media URL
12080099,02/13/2020 11:36:00 AM,03/25/2020 08:12:00 AM,03/25/2020 08:12:00 AM,Closed,Case Resolved,DPW Ops Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"1 CHRISTMAS TREE POINT RD, SAN FRANCISCO, CA, 94131",CHRISTMAS TREE POINT RD,8,Clarendon Heights,PARK,37.7544066,-122.4476845,"(37.7544066, -122.4476845)",Web,http://mobile311.sfgov.org/reports/12080099/photos
12096500,02/17/2020 03:53:00 PM,02/19/2020 04:17:17 PM,02/19/2020 04:17:17 PM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Recreation_Equipment,"Kidpower Park, SAN FRANCISCO, CA, 94110",HOFF ST,6,Mission,MISSION,37.7642916,-122.4202777,"(37.7642916, -122.4202777)",Mobile/Open311,http://mobile311.sfgov.org/reports/12096500/photos
12100613,02/18/2020 12:37:00 PM,02/27/2020 08:00:21 AM,02/27/2020 08:00:21 AM,Closed,Case Resolved - The work was performed under work order #SMY-218199. The issue noted in the service request has been addressed.?Please open a new service request if you require further assistance.,RPD TMA Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Sunnyside Playground, , SAN FRANCISCO, CA, 94127",Sunnyside Playground,7,Sunnyside,INGLESIDE,37.733665466309,-122.447479248047,"(37.73366547, -122.44747925)",Phone,
12121101,02/22/2020 03:35:00 PM,03/04/2020 02:23:29 PM,03/04/2020 02:23:29 PM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Recreation_Equipment,"Mission Dolores Park, , SAN FRANCISCO, CA, 94114",Mission Dolores Park,8,Mission Dolores,MISSION,37.7595861,-122.4269083,"(37.7595861, -122.4269083)",Web,
12137390,02/26/2020 08:14:00 AM,,02/29/2020 09:57:41 AM,Open,N/A,RPD TMA Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Irrigation,Intersection of 17TH ST and FOLSOM ST,17TH ST,9,Mission,MISSION,37.763698577881,-122.415153503418,"(37.76369858, -122.4151535)",Phone,
12149350,02/28/2020 10:34:00 AM,03/06/2020 06:41:38 AM,03/06/2020 06:41:38 AM,Closed,Case Resolved,DPW - Bureau of Urban Forestry - G,Rec and Park Requests,Park - Structural_Maintenance,Other,Intersection of FOLSOM ST and RIPLEY ST,FOLSOM ST,9,Bernal Heights,INGLESIDE,37.744148254395,-122.413276672363,"(37.74414825, -122.41327667)",Phone,
12151999,02/28/2020 05:16:00 PM,02/29/2020 10:22:14 AM,02/29/2020 10:22:14 AM,Closed,"Case Resolved
Garbage has been picked up",RPD Park Service Area 2 Queue,Rec and Park Requests,Park - Park_Patrol,Other,"Father Alfred E. Boeddeker Park, 246 EDDY ST, SAN FRANCISCO, CA, 94102",EDDY ST,6,Tenderloin,TENDERLOIN,37.784488191863,-122.411839049424,"(37.78448819, -122.41183905)",Mobile/Open311,http://mobile311.sfgov.org/reports/12151999/photos
12032642,02/03/2020 12:23:00 PM,02/19/2020 04:15:48 PM,02/19/2020 04:15:48 PM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75077057,-122.40470886,"(37.75077057, -122.40470886)",Mobile/Open311,http://mobile311.sfgov.org/reports/12032642/photos
12106583,02/19/2020 02:09:05 PM,02/19/2020 03:07:00 PM,02/19/2020 03:07:00 PM,Closed,Case is a Duplicate,RPD NSA Queue,Rec and Park Requests,Park - Park_Patrol,Park_Rules_Violation,"Lafayette Park, , SAN FRANCISCO, CA, 94109",Lafayette Park,2,Pacific Heights,NORTHERN,37.79168,-122.428505,"(37.79168, -122.428505)",Mobile/Open311,http://mobile311.sfgov.org/reports/12106583/photos
12153369,02/29/2020 08:19:00 AM,,02/29/2020 08:23:27 AM,Open,N/A,RPD GGP Queue,Rec and Park Requests,Park - Structural_Maintenance,Plumbing,"Golden Gate Park, , SAN FRANCISCO, CA, 94122",Golden Gate Park,1,Golden Gate Park,RICHMOND,37.769058227539,-122.480949401855,"(37.76905823, -122.4809494)",Phone,
12153540,02/29/2020 08:55:00 AM,03/13/2020 11:27:24 AM,03/13/2020 11:27:24 AM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"James Rolph Jr. Playground, , SAN FRANCISCO, CA, 94110",James Rolph Jr. Playground,9,Mission,MISSION,37.74971461,-122.40619853,"(37.74971461, -122.40619853)",Mobile/Open311,http://mobile311.sfgov.org/reports/12153540/photos
12154151,02/29/2020 11:09:00 AM,03/04/2020 07:52:19 AM,03/04/2020 07:52:19 AM,Closed,"Case Resolved
The graffiti has been removed from this location.",RPD Park Service Area 4 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"1001 LAKE MERCED BLVD, SAN FRANCISCO, CA, 94132",LAKE MERCED BLVD,7,Lakeshore,TARAVAL,37.712602140417,-122.488177735473,"(37.71260214, -122.48817774)",Mobile/Open311,http://mobile311.sfgov.org/reports/12154151/photos
12154613,02/29/2020 01:02:00 PM,,03/11/2020 10:48:52 AM,Open,N/A,RPD TMA Queue,Rec and Park Requests,Park - Structural_Maintenance,Plumbing,"GGP Mallard Lake, , SAN FRANCISCO, CA, 94122",GGP Mallard Lake,1,Golden Gate Park,RICHMOND,37.766422271729,-122.486259460449,"(37.76642227, -122.48625946)",Phone,
12108442,02/19/2020 09:05:00 PM,02/26/2020 08:00:20 AM,02/26/2020 08:00:20 AM,Closed,"Case Resolved
The basketball goal has been replaced at this location.",RPD Park Service Area 4 Queue,Rec and Park Requests,Park - Structural_Maintenance,Recreation_Equipment,"McCoppin Square, , SAN FRANCISCO, CA, 94116",McCoppin Square,4,Parkside,TARAVAL,37.7441311,-122.4800597,"(37.7441311, -122.4800597)",Web,
12109584,02/20/2020 08:42:00 AM,,02/20/2020 02:23:53 PM,Open,N/A,RPD GGP Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Irrigation,"Golden Gate Park, , SAN FRANCISCO, CA, 94122",Golden Gate Park,1,Golden Gate Park,RICHMOND,37.769058227539,-122.480949401855,"(37.76905823, -122.4809494)",Phone,
12155909,02/29/2020 07:03:00 PM,03/03/2020 06:21:48 AM,03/03/2020 06:21:48 AM,Closed,Case Resolved - Issue addressed by staff.,RPD Park Service Area 1 Queue,Rec and Park Requests,Park - Structural_Maintenance,Plumbing,"Portsmouth Square, , SAN FRANCISCO, CA, 94108",Portsmouth Square,3,Chinatown,CENTRAL,37.794834136963,-122.405349731445,"(37.79483414, -122.40534973)",Phone,
12028266,02/02/2020 11:58:00 AM,03/03/2020 11:45:55 AM,03/03/2020 11:45:55 AM,Closed,Case Resolved,RPD GGP Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"GGP Alvord Lake, , SAN FRANCISCO, CA, 94122",GGP Alvord Lake,1,Golden Gate Park,PARK,37.76905,-122.45436167,"(37.76905, -122.45436167)",Mobile/Open311,http://mobile311.sfgov.org/reports/12028266/photos
12103911,02/19/2020 08:02:00 AM,03/04/2020 02:54:41 PM,03/04/2020 02:54:41 PM,Closed,Case Resolved,RPD GGP Queue,Rec and Park Requests,Park - Park_Patrol,Other,"GGP Speedway Meadow, , SAN FRANCISCO, CA, 94122",GGP Speedway Meadow,1,Golden Gate Park,RICHMOND,37.769056968423,-122.486275360667,"(37.76905697, -122.48627536)",Mobile/Open311,
12116237,02/21/2020 12:00:00 PM,03/23/2020 07:23:10 PM,03/23/2020 07:23:10 PM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75085321,-122.40539152,"(37.75085321, -122.40539152)",Mobile/Open311,http://mobile311.sfgov.org/reports/12116237/photos
12122758,02/23/2020 08:11:00 AM,02/26/2020 08:53:35 PM,02/26/2020 08:53:35 PM,Closed,Case Resolved,RPD Park Service Area 3 Queue,Rec and Park Requests,Park - Structural_Maintenance,Recreation_Equipment,"Excelsior Playground, , SAN FRANCISCO, CA, 94112",Excelsior Playground,11,Excelsior,INGLESIDE,37.720355987549,-122.433219909668,"(37.72035599, -122.43321991)",Phone,
12123396,02/23/2020 10:42:00 AM,03/23/2020 07:23:29 PM,03/23/2020 07:23:29 PM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"James Rolph Jr. Playground, , SAN FRANCISCO, CA, 94110",James Rolph Jr. Playground,9,Mission,MISSION,37.74968439,-122.40638193,"(37.74968439, -122.40638193)",Mobile/Open311,http://mobile311.sfgov.org/reports/12123396/photos
12124350,02/23/2020 02:28:09 PM,02/24/2020 01:33:00 PM,02/24/2020 01:33:00 PM,Closed,"Case is a Duplicate - This appears to be the same issue reported in #12124346, but the photo is reversed (upside down).",RPD NSA Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,Intersection of ARCH ST and END (300 BLOCK OF),ARCH ST,11,Merced Heights,TARAVAL,37.717472822441,-122.467151228453,"(37.71747282, -122.46715123)",Mobile/Open311,http://mobile311.sfgov.org/reports/12124350/photos
12125607,02/23/2020 09:20:00 PM,03/05/2020 02:45:22 PM,03/05/2020 02:45:22 PM,Closed,Case Resolved - SES Graffiti Crew  - Remove Sign - Pole - Street Lamp,DPW Ops Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,Intersection of GATES ST and END (000 BLOCK OF),GATES ST,9,Bernal Heights,INGLESIDE,37.743036698827,-122.413712739945,"(37.7430367, -122.41371274)",Mobile/Open311,http://mobile311.sfgov.org/reports/12125607/photos
12053752,02/07/2020 03:16:00 PM,02/14/2020 05:00:26 PM,02/14/2020 05:00:26 PM,Closed,Case Transferred - Per process - cases are closed 5 days after assignment.,311 Service Request Queue - Hold,Rec and Park Requests,Park - Structural_Maintenance,Other,"Twin Peaks, , SAN FRANCISCO, CA, 94131",Twin Peaks,7,Midtown Terrace,PARK,37.752792358398,-122.447486877441,"(37.75279236, -122.44748688)",Phone,
12130235,02/24/2020 05:03:00 PM,02/24/2020 08:02:42 PM,02/24/2020 08:02:42 PM,Closed,"Case Resolved
Stickers and graffiti have been removed.",RPD Park Service Area 2 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"831 STEINER ST, SAN FRANCISCO, CA, 94117",STEINER ST,5,Alamo Square,NORTHERN,37.77652,-122.43329667,"(37.77652, -122.43329667)",Mobile/Open311,http://mobile311.sfgov.org/reports/12130235/photos
12084862,02/14/2020 11:38:00 AM,02/18/2020 02:28:51 PM,02/18/2020 02:28:51 PM,Closed,"Case Resolved
Irrigation valve was shut down",RPD Park Service Area 5 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Irrigation,"Sunnyside Conservatory, , SAN FRANCISCO, CA, 94131",Sunnyside Conservatory,8,Sunnyside,INGLESIDE,37.731937408447,-122.440765380859,"(37.73193741, -122.44076538)",Phone,
12084999,02/14/2020 12:03:00 PM,02/18/2020 02:28:16 PM,02/18/2020 02:28:16 PM,Closed,"Case Resolved
Trash can was serviced",RPD Park Service Area 5 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"Walter Haas Playground, , SAN FRANCISCO, CA, 94131",Walter Haas Playground,8,Fairmount,INGLESIDE,37.740585327148,-122.434371948242,"(37.74058533, -122.43437195)",Phone,
12139028,02/26/2020 11:45:00 AM,,02/26/2020 02:28:20 PM,Open,N/A,RPD Park Patrol Queue,Rec and Park Requests,Park - Park_Patrol,Other,"701 CHURCH ST, SAN FRANCISCO, CA, 94114",CHURCH ST,8,Mission Dolores,MISSION,37.759685805103,-122.428172780315,"(37.75968581, -122.42817278)",Mobile/Open311,http://mobile311.sfgov.org/reports/12139028/photos
12128411,02/24/2020 12:18:00 PM,03/04/2020 02:57:38 PM,03/04/2020 02:57:38 PM,Closed,Case Resolved,RPD GGP Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"GGP Dutch Windmill and Wilhelmina Tulip Garden, , SAN FRANCISCO, CA, 94122",GGP Dutch Windmill and Wilhelmina Tulip Garden,1,Golden Gate Park,RICHMOND,37.771281692691,-122.509382590447,"(37.77128169, -122.50938259)",Mobile/Open311,http://mobile311.sfgov.org/reports/12128411/photos
12128455,02/24/2020 12:24:00 PM,03/04/2020 02:24:19 PM,03/04/2020 02:24:19 PM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75067294,-122.40476891,"(37.75067294, -122.40476891)",Mobile/Open311,http://mobile311.sfgov.org/reports/12128455/photos
12144038,02/27/2020 10:50:00 AM,03/02/2020 11:38:10 AM,03/02/2020 11:38:10 AM,Closed,"Case Resolved
Oxalis is not managed at this park. Staff visited the park and saw no management concern related to Oxalis.",RPD Natural Areas Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Horticultural_Bushes_Plants,"Dorothy Erskine Park, , SAN FRANCISCO, CA, 94131",Dorothy Erskine Park,8,Sunnyside,INGLESIDE,37.7339139,-122.4394693,"(37.7339139, -122.4394693)",Web,
12153127,02/29/2020 06:53:00 AM,03/01/2020 08:50:00 AM,03/01/2020 08:50:00 AM,Closed,Case is a Duplicate - Same as #12156486,RPD Park Service Area 5 Queue,Rec and Park Requests,Park - Park_Patrol,Other,"Eureka Valley Playground, SAN FRANCISCO, CA, 94114",COLLINGWOOD ST,8,Castro,MISSION,37.759810931356,-122.436577892024,"(37.75981093, -122.43657789)",Mobile/Open311,
12154373,02/29/2020 12:03:00 PM,03/01/2020 08:30:39 AM,03/01/2020 08:30:39 AM,Closed,Case Resolved,RPD Park Service Area 3 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Cayuga Playground, 301 NAGLEE AVE, SAN FRANCISCO, CA, 94112",NAGLEE AVE,11,Outer Mission,INGLESIDE,37.714115029634,-122.450047298772,"(37.71411503, -122.4500473)",Mobile/Open311,http://mobile311.sfgov.org/reports/12154373/photos
12155030,02/29/2020 02:31:00 PM,03/01/2020 08:46:00 AM,03/01/2020 08:46:00 AM,Closed,Case is a Duplicate - Same as #12156164,RPD Park Service Area 5 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"50 SERGEANT JOHN V YOUNG ST, SAN FRANCISCO, CA, 94112",SERGEANT JOHN V YOUNG ST,11,Mission Terrace,INGLESIDE,37.722949214159,-122.444780896018,"(37.72294921, -122.4447809)",Mobile/Open311,
12155217,02/29/2020 03:17:00 PM,,03/25/2020 02:21:00 PM,Open,N/A,RPD TMA Queue,Rec and Park Requests,Park - Structural_Maintenance,Recreation_Equipment,"Sigmund Stern Recreation Grove, , SAN FRANCISCO, CA, 94132",Sigmund Stern Recreation Grove,4,Parkside,TARAVAL,37.736422293855,-122.480098754282,"(37.73642229, -122.48009875)",Mobile/Open311,http://mobile311.sfgov.org/reports/12155217/photos
12136838,02/26/2020 03:15:00 AM,02/27/2020 06:08:00 AM,02/27/2020 06:08:00 AM,Closed,Case is a Duplicate - This 311 Service Request is a duplicate to SR #12136833.,Port Authority - G,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"South Park, 64 SOUTH PARK AVE, SAN FRANCISCO, CA, 94107",SOUTH PARK AVE,6,South Beach,SOUTHERN,37.7840731,-122.3875297,"(37.7840731, -122.3875297)",Mobile/Open311,http://mobile311.sfgov.org/reports/12136838/photos
12135939,02/25/2020 05:52:00 PM,03/04/2020 02:58:55 PM,03/04/2020 02:58:55 PM,Closed,Case Resolved,RPD GGP Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"GGP Panhandle, , SAN FRANCISCO, CA, 94117",GGP Panhandle,5,Panhandle,PARK,37.773332509589,-122.44369493352,"(37.77333251, -122.44369493)",Mobile/Open311,http://mobile311.sfgov.org/reports/12135939/photos
12141698,02/26/2020 08:01:00 PM,02/28/2020 12:19:04 PM,02/28/2020 12:19:04 PM,Closed,Case Resolved,DPW - Bureau of Street Environmental Services - G,Rec and Park Requests,Park - Neighborhood_Services_Area,Signage,"310 HEAD ST, SAN FRANCISCO, CA, 94132",HEAD ST,11,Merced Heights,TARAVAL,37.712425,-122.46552167,"(37.712425, -122.46552167)",Mobile/Open311,http://mobile311.sfgov.org/reports/12141698/photos
12085259,02/14/2020 12:48:00 PM,02/24/2020 02:30:12 PM,02/24/2020 02:30:12 PM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75078004,-122.40508609,"(37.75078004, -122.40508609)",Mobile/Open311,http://mobile311.sfgov.org/reports/12085259/photos
12085269,02/14/2020 12:50:00 PM,02/24/2020 02:30:02 PM,02/24/2020 02:30:02 PM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75054861,-122.4048638,"(37.75054861, -122.4048638)",Mobile/Open311,http://mobile311.sfgov.org/reports/12085269/photos
12139210,02/26/2020 12:09:00 PM,03/13/2020 11:23:19 AM,03/13/2020 11:23:19 AM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75081901,-122.40547299,"(37.75081901, -122.40547299)",Mobile/Open311,http://mobile311.sfgov.org/reports/12139210/photos
12133016,02/25/2020 10:38:39 AM,02/25/2020 10:44:00 AM,02/25/2020 10:44:00 AM,Closed,"Case is a Duplicate - Previously reported in SR #12120706, which is still an open case (not yet closed out).",RPD NSA Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Buena Vista Park, , SAN FRANCISCO, CA, 94117",Buena Vista Park,8,Buena Vista,PARK,37.768542010299,-122.441286646609,"(37.76854201, -122.44128665)",Mobile/Open311,http://mobile311.sfgov.org/reports/12133016/photos
12134107,02/25/2020 01:10:00 PM,02/28/2020 06:25:56 AM,02/28/2020 06:25:56 AM,Closed,"Unable to Locate. If the problem still exists, please submit a new request with more details regarding the location of the issue.",RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Pavement,"Holly Park, , SAN FRANCISCO, CA, 94110",Holly Park,9,Holly Park,INGLESIDE,37.737517811138,-122.420903569918,"(37.73751781, -122.42090357)",Mobile/Open311,
12073666,02/12/2020 08:18:00 AM,02/19/2020 11:08:00 AM,02/19/2020 11:08:00 AM,Closed,Case is a Duplicate,RPD Park Patrol Queue,Rec and Park Requests,Park - Park_Patrol,Other,"Randolph and Bright Mini Park, , SAN FRANCISCO, CA, 94132",Randolph and Bright Mini Park,11,Merced Heights,TARAVAL,37.714522895438,-122.46375119325,"(37.7145229, -122.46375119)",Mobile/Open311,http://mobile311.sfgov.org/reports/12073666/photos
12023848,02/01/2020 09:32:00 AM,02/03/2020 08:03:30 AM,02/03/2020 08:03:30 AM,Closed,"Unable to Locate. If the problem still exists, please submit a new request with more details regarding the location of the issue.
Please resend 311 with photo of surrounding area",RPD Park Service Area 3 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,Intersection of MANSELL ST and VISITACION AVE,MANSELL ST,10,McLaren Park,INGLESIDE,37.718339511228,-122.408186551298,"(37.71833951, -122.40818655)",Mobile/Open311,http://mobile311.sfgov.org/reports/12023848/photos
12024194,02/01/2020 10:36:00 AM,02/10/2020 05:58:00 PM,02/10/2020 05:58:00 PM,Closed,Case Resolved,RPD Park Patrol Queue,Rec and Park Requests,Park - Park_Patrol,Other,"Park Presidio Blvd, , SAN FRANCISCO, CA, 94118",Park Presidio Blvd,1,Inner Richmond,RICHMOND,37.78171235699,-122.472633496041,"(37.78171236, -122.4726335)",Mobile/Open311,
12026975,02/02/2020 12:05:00 AM,02/03/2020 12:01:00 PM,02/03/2020 12:01:00 PM,Closed,"Case Resolved - Microwave cleared as of Monday, 2/3/20.",Port Authority - G,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,Intersection of THE EMBARCADERO and BRANNAN ST,THE EMBARCADERO,6,South Beach,SOUTHERN,37.7846356,-122.3876465,"(37.7846356, -122.3876465)",Mobile/Open311,http://mobile311.sfgov.org/reports/12026975/photos
12027552,02/02/2020 09:03:00 AM,02/03/2020 08:04:47 AM,02/03/2020 08:04:47 AM,Closed,"Case Resolved
Request will be considered during site renovation if feasible",RPD Park Service Area 3 Queue,Rec and Park Requests,Park - Structural_Maintenance,Pavement,"200 JOHN F SHELLEY DR, SAN FRANCISCO, CA, 94134",JOHN F SHELLEY DR,9,McLaren Park,INGLESIDE,37.722267282401,-122.425242111187,"(37.72226728, -122.42524211)",Mobile/Open311,http://mobile311.sfgov.org/reports/12027552/photos
12028821,02/02/2020 02:01:00 PM,,02/03/2020 07:57:33 AM,Open,N/A,RPD Park Service Area 4 Queue,Rec and Park Requests,Park - UrbanForestry,Other,"Aptos Playground, , SAN FRANCISCO, CA, 94127",Aptos Playground,7,Balboa Terrace,TARAVAL,37.728841288251,-122.465924255772,"(37.72884129, -122.46592426)",Mobile/Open311,http://mobile311.sfgov.org/reports/12028821/photos
12029447,02/02/2020 05:01:00 PM,,02/03/2020 08:46:16 AM,Open,N/A,RPD GGP Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"GGP Music Concourse and Bandstand, , SAN FRANCISCO, CA, 94122",GGP Music Concourse and Bandstand,1,Golden Gate Park,RICHMOND,37.770557192004,-122.467546174541,"(37.77055719, -122.46754617)",Mobile/Open311,http://mobile311.sfgov.org/reports/12029447/photos
12029440,02/02/2020 04:59:00 PM,02/04/2020 06:04:28 PM,02/04/2020 06:04:28 PM,Closed,Case Resolved,RPD GGP Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"GGP 6th Ave Skate Area, , SAN FRANCISCO, CA, 94122",GGP 6th Ave Skate Area,1,Golden Gate Park,RICHMOND,37.77234167,-122.46415,"(37.77234167, -122.46415)",Mobile/Open311,http://mobile311.sfgov.org/reports/12029440/photos
12030099,02/02/2020 10:15:03 PM,02/03/2020 08:50:00 AM,02/03/2020 08:50:00 AM,Closed,Cancelled - This street parking complaint has been reported to the wrong agency.  Please report parking complaints directly to the SF MTA/Dept. of Parking and Traffic by calling 415-553-1200.  This is not an issue SF Recreation and Parks Dept. can resolve.,RPD NSA Queue,Rec and Park Requests,Park - Park_Patrol,Park_Rules_Violation,"Joseph L. Alioto Performing Arts Piazza, , SAN FRANCISCO, CA, 94102",Joseph L. Alioto Performing Arts Piazza,6,Civic Center,NORTHERN,37.7797,-122.42,"(37.7797, -122.42)",Mobile/Open311,http://mobile311.sfgov.org/reports/12030099/photos
12032206,02/03/2020 11:22:46 AM,02/03/2020 12:23:00 PM,02/03/2020 12:23:00 PM,Closed,"Case is Invalid - This is not SF Recreation and Parks Dept. property, nor issue.  If the issue still exists, please call 3-1-1 directly to report to a live call-taker.",RPD NSA Queue,Rec and Park Requests,Park - Structural_Maintenance,Pavement,"Jackson Playground, , SAN FRANCISCO, CA, 94107",Jackson Playground,10,Potrero Hill,SOUTHERN,37.766949088854,-122.397801615978,"(37.76694909, -122.39780162)",Mobile/Open311,http://mobile311.sfgov.org/reports/12032206/photos
12032431,02/03/2020 11:53:00 AM,03/10/2020 09:10:47 AM,03/10/2020 09:10:47 AM,Closed,Case Resolved - HEO patched some areas of lifted sidewalk and added the repairs to the Public Works list of sidewalk repairs.,RPD Park Service Area 1 Queue,Rec and Park Requests,Park - Structural_Maintenance,Pathway,"Mountain Lake Park, SAN FRANCISCO, CA, 94118",11TH AVE,2,Presidio Terrace,RICHMOND,37.787242889404,-122.469047546387,"(37.78724289, -122.46904755)",Phone,
12032581,02/03/2020 12:12:00 PM,02/14/2020 09:52:09 AM,02/14/2020 09:52:09 AM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75061568,-122.40478769,"(37.75061568, -122.40478769)",Mobile/Open311,http://mobile311.sfgov.org/reports/12032581/photos
12032588,02/03/2020 12:13:00 PM,02/18/2020 08:46:00 AM,02/18/2020 08:46:00 AM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75054517,-122.40488593,"(37.75054517, -122.40488593)",Mobile/Open311,http://mobile311.sfgov.org/reports/12032588/photos
12032657,02/03/2020 12:25:00 PM,02/14/2020 09:52:45 AM,02/14/2020 09:52:45 AM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75038584,-122.40494426,"(37.75038584, -122.40494426)",Mobile/Open311,http://mobile311.sfgov.org/reports/12032657/photos
12032665,02/03/2020 12:25:00 PM,02/14/2020 10:03:23 AM,02/14/2020 10:03:23 AM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Recreation_Equipment,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75054861,-122.40493219,"(37.75054861, -122.40493219)",Mobile/Open311,http://mobile311.sfgov.org/reports/12032665/photos
12032917,02/03/2020 01:06:00 PM,02/14/2020 09:53:09 AM,02/14/2020 09:53:09 AM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75048065,-122.40474701,"(37.75048065, -122.40474701)",Mobile/Open311,http://mobile311.sfgov.org/reports/12032917/photos
12033025,02/03/2020 01:23:00 PM,,02/03/2020 02:02:55 PM,Open,N/A,RPD Park Service Area 3 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Horticultural_Bushes_Plants,"Silver Terrace Playground, , SAN FRANCISCO, CA, 94124",Silver Terrace Playground,10,Silver Terrace,BAYVIEW,37.732860565186,-122.40315246582,"(37.73286057, -122.40315247)",Phone,
12033520,02/03/2020 02:41:46 PM,02/03/2020 03:06:00 PM,02/03/2020 03:06:00 PM,Closed,Case is a Duplicate,RPD NSA Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Upper Noe Playground, , SAN FRANCISCO, CA, 94131",Upper Noe Playground,8,Noe Valley,INGLESIDE,37.7424393,-122.4278636,"(37.7424393, -122.4278636)",Mobile/Open311,http://mobile311.sfgov.org/reports/12033520/photos
